Cirurgia,Idade,Temperatura Retal,Pulso,Ritmo Respiratório,Temperatura das Extremidades,Pulso Periférico,Mucosas,Tempo de Preenchimento Capilar,Dor,Movimento Peristáltico,Distensão Abdominal,Tubo Nasogratrico,Refluxo Nasogástrico,Ph do Refluxo Nasosgástrico,Exame Retal - Fezes,Abdomen,Hematócrito,Proteína Total,Aparência Paracentese,Proteína Paracentese,Lesão Cirúrgica,Dados Patológicos,Resultado
1.2332916943535068,-0.2948839123097942,0.49816014361566097,-0.21567455476959546,-0.15266371175906113,0.5440262843284766,1.2068176560186636,-0.9586633106436933,1.5416562887477887,1.729227576991911,1.1875944809801302,1.827183642408736,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,0.5995970449511897,-0.13107867536540616,-0.6208297326978751,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,2.0
-0.8108381857904273,-0.2948839123097942,1.5689240142327343,0.5869032877424301,-0.6585915054924862,0.5440262843284766,-0.7769921894914685,0.8809890978410058,-0.677618599084921,0.033906423078272796,1.1875944809801302,-0.027825131610285138,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,-1.6677867384776799,0.3747561922654373,2.3399811539675124,-0.030964056111131514,-0.881294603689568,1.3237422626711182,0.7018100265975374,3.0
1.2332916943535068,-0.2948839123097942,0.19222760915363696,-1.1641756413747166,-0.4056276086257737,-1.5089030904959642,-0.7769921894914685,0.2677716283461061,-0.677618599084921,0.033906423078272796,0.0776930968865504,-0.9553295186197958,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-1.8596062077466253,-2.4235813329539697,-1.3450823576794304,-0.6865396348823549,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,-1.42488702369803,1.0
-0.8108381857904273,3.391164991562634,1.4159577470017222,3.3594449255112457,3.388830844374915,1.570490971740697,-0.7769921894914685,2.107424036830805,1.5416562887477887,-0.8137541538785463,1.1875944809801302,1.827183642408736,-1.5659727395281569,0.8861564085876787,0.3618855602970578,-0.15354546669467561,0.5995970449511897,0.17242224521309993,-0.6672131930633902,1.826879310556766,2.0077175077431213,-0.7554340661316852,-1.42488702369803,2.0
1.2332916943535068,-0.2948839123097942,-1.3374350631564615,1.1705962641148122,0.29002310775768586,0.5440262843284766,-0.7769921894914685,2.107424036830805,1.5416562887477887,0.033906423078272796,0.0776930968865504,-0.9553295186197958,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,0.5995970449511897,2.802763556893486,-0.6594826163358044,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,2.0
1.2332916943535068,-0.2948839123097942,0.0392613419226358,-0.00043776973227930324,-0.0008853736390336773,-0.48243840308374375,-0.7769921894914685,0.2677716283461061,-0.677618599084921,-0.8137541538785463,0.0776930968865504,-0.027825131610285138,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,-0.9119921440013901,0.0004383902186128552,0.0014816938727873169,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,-0.41963745977040023,-0.8723291531885254,-0.9115554023591987,-1.5089030904959642,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,0.033906423078272796,0.0776930968865504,0.8996792553992254,-1.5659727395281569,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,0.5995970449511897,-0.9404144635747558,-0.6749437697909761,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,0.0392613419226358,-0.43455942090923877,-0.0008853736390336773,0.5440262843284766,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,0.033906423078272796,1.1875944809801302,-0.027825131610285138,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,-0.15619754952510015,-0.23224564889157487,-0.624695021061668,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,2.0
1.2332916943535068,-0.2948839123097942,0.0392613419226358,0.295056799556239,0.353264081974364,0.5440262843284766,2.19872257877373,0.2677716283461061,-0.677618599084921,0.8815670000350919,1.1875944809801302,1.827183642408736,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,0.5995970449511897,-0.839247490048587,-0.7058660767013196,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,3.0
1.2332916943535068,3.391164991562634,0.19222760915363696,0.6598649097889778,-0.0008853736390336773,-1.5089030904959642,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,1.729227576991911,0.0776930968865504,-0.9553295186197958,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,-0.15354546669467561,0.5995970449511897,-0.6369135429962497,-0.7058660767013196,-1.888807422779029,-0.7062029605724351,1.3237422626711182,-1.42488702369803,1.0
-0.8108381857904273,-0.2948839123097942,-0.11370492530837621,-0.21567455476959546,-1.1645192992259112,0.5440262843284766,1.2068176560186636,1.4942065673359055,-0.677618599084921,0.033906423078272796,0.0776930968865504,-0.9553295186197958,0.29828052181488685,-0.535484888611806,-2.0614552452635975,-1.0065758372206504,0.5995970449511897,-0.23224564889157487,-0.7135966534289054,-0.030964056111131514,0.5194385412474937,-0.7554340661316852,-1.42488702369803,1.0
1.2332916943535068,-0.2948839123097942,1.4159577470017222,0.003210311370047878,1.3651196694412142,-0.48243840308374375,-0.7769921894914685,-0.34544584114879356,-0.677618599084921,-0.8137541538785463,-2.1421096713006094,-0.027825131610285138,-1.5659727395281569,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,-0.15619754952510015,0.3747561922654373,-0.6440214628806326,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,-1.4904013303874626,-1.0912140193281687,-1.1645192992259112,-0.48243840308374375,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,0.033906423078272796,0.0776930968865504,0.8996792553992254,2.1625337831579303,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,0.5995970449511897,0.0004383902186128552,-0.6749437697909761,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,1.0
1.2332916943535068,3.391164991562634,-0.2666711925393882,0.7328265318355256,-0.15266371175906113,-1.5089030904959642,-0.7769921894914685,-0.34544584114879356,-0.677618599084921,-1.6614147308353655,0.0776930968865504,-0.027825131610285138,2.1625337831579303,-0.535484888611806,3.0275604464137786,-1.8596062077466253,-2.4235813329539697,-0.9404144635747558,-0.7097313650651125,-1.888807422779029,-0.005836388103904558,1.3237422626711182,-1.42488702369803,2.0
-0.8108381857904273,-0.2948839123097942,0.0392613419226358,0.14913355546314344,-0.15266371175906113,0.5440262843284766,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,0.033906423078272796,1.1875944809801302,-0.9553295186197958,0.29828052181488685,0.8861564085876787,-0.0016155605370402589,0.6994849038312992,-0.15619754952510015,-0.029911701839237467,2.1853696194157948,-1.888807422779029,-0.881294603689568,-0.7554340661316852,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,-0.8785362614634254,0.8787497759286211,1.1121557725745017,0.5440262843284766,-0.7769921894914685,0.8809890978410058,-0.677618599084921,1.729227576991911,0.0776930968865504,0.8996792553992254,0.29828052181488685,2.3077977057871637,-0.243949641093106,0.6994849038312992,0.5995970449511897,-0.13107867536540616,-0.682674346518562,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,2.0
-0.8108381857904273,3.391164991562634,0.0392613419226358,2.0461357286733857,0.353264081974364,0.5440262843284766,1.2068176560186636,0.8809890978410058,1.5416562887477887,0.8815670000350919,1.1875944809801302,0.8996792553992254,2.1625337831579303,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,0.5995970449511897,0.6782571128439434,-0.6440214628806326,1.826879310556766,1.4824425783917234,1.3237422626711182,-1.42488702369803,2.0
1.2332916943535068,-0.2948839123097942,-1.0315025286944375,-0.8723291531885254,-0.4056276086257737,0.5440262843284766,-0.7769921894914685,-0.9586633106436933,-0.01183613273510796,0.033906423078272796,0.0776930968865504,-0.9553295186197958,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,0.5995970449511897,0.0004383902186128552,0.0014816938727873169,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,-0.8785362614634254,-0.28863617681614323,-0.5953505312758081,-1.5089030904959642,-0.7769921894914685,-0.34544584114879356,-0.677618599084921,-0.8137541538785463,0.0776930968865504,-0.9553295186197958,-1.5659727395281569,-0.535484888611806,-0.0016155605370402589,-1.0065758372206504,0.5995970449511897,-0.6369135429962497,-0.6749437697909761,-1.888807422779029,-0.005836388103904558,-0.7554340661316852,-1.42488702369803,1.0
1.2332916943535068,-0.2948839123097942,1.8748565486947473,1.3894811302544556,0.29002310775768586,1.570490971740697,1.2068176560186636,2.107424036830805,-0.01183613273510796,0.033906423078272796,0.0776930968865504,0.8996792553992254,0.29828052181488685,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,0.5995970449511897,0.8805910598962808,-0.6092338676064962,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,1.0
-0.8108381857904273,-0.2948839123097942,2.6396878848497964,0.003210311370047878,1.8710474631746394,-1.5089030904959642,-0.7769921894914685,1.4942065673359055,1.5416562887477887,1.729227576991911,1.1875944809801302,1.827183642408736,2.1625337831579303,-0.535484888611806,-0.0016155605370402589,0.6994849038312992,-0.15619754952510015,-0.029911701839237467,-0.7097313650651125,-0.030964056111131514,-0.005836388103904558,-0.7554340661316852,0.7018100265975374,1.0
1.2332916943535068,-0.2948839123097942,0.34519387638464893,-0.8723291531885254,-0.9115554023591987,-1.5089030904959642,-0.7769921894914685,-0.9586633106436933,-0.677618599084921,-1.6614147308353655,0.0776930968865504,-0.9553295186197958,0.29828052181488685,2.3077977057871637,0.9677207616872215,0.6994849038312992,-0.9119921440013901,0.2735892187392686,-0.682674346518562,-0.030964056111131514,-0.005836388103904558,1.3237422626711182,0.7018100265975374,1.0
